"","LU1","LU2","variable","family","p_value","R2m","R2c","AIC","Transition","Effect"
"1",3.2012717505584,-0.0171159861026439,"ant_rich","Negative Binomial",0.822930232455286,0.000531931044000328,0.0489551309323794,616.054406046476,"UF_LF","no_effect"
"2",3.9381958672154,-0.0228208919465162,"bird_rich","Negative Binomial",0.690545841691213,0.00185293796684014,0.0114430258468209,693.098064316877,"UF_LF","no_effect"
"3",3.1763359886876,-0.183934601784366,"db_rich","Negative Binomial",0.033112444708299,0.0421170627387664,0.153338948590706,612.968246170577,"UF_LF","decrease"
"4",2.61383836835973,-0.000686267242217016,"liana_rich","Negative Binomial",0.994526057472998,4.79808797972546e-07,0.0565995379052535,562.005200742326,"UF_LF","no_effect"
"5",4.06063857075397,0.0985084939381131,"sap_rich","Negative Binomial",0.0591440889134064,0.0403980265517377,0.0675949381216113,712.114967443486,"UF_LF","no_effect"
"6",4.16688224654005,-0.0317053186511072,"tree_rich","Negative Binomial",0.400929602527595,0.00714160911791826,0.120070563279996,666.216592762284,"UF_LF","no_effect"
"7",3.20279957419165,0.0663862563273209,"ant_rich","Negative Binomial",0.279598366867775,0.0129394174914724,0.0913206652396018,568.162740520406,"UF_LBF","no_effect"
"8",3.93648336427947,-0.0837204949052456,"bird_rich","Negative Binomial",0.0920704831872466,0.0315512959768693,0.0315512959768693,638.14163630222,"UF_LBF","no_effect"
"9",3.17230932268557,-0.266602423257034,"db_rich","Negative Binomial",0.0019422948450589,0.0864599793745632,0.227527910541749,578.917353280792,"UF_LBF","decrease"
"10",2.60796674490773,-0.208673842205477,"liana_rich","Negative Binomial",0.126069751085524,0.0224495372375148,0.0224495372375148,561.034139988771,"UF_LBF","no_effect"
"11",4.0556670238317,-0.0709478485934685,"sap_rich","Negative Binomial",0.346242104389034,0.0101854256203064,0.0162641888699023,728.72136887754,"UF_LBF","no_effect"
"12",4.17090415184132,-0.284193533486614,"tree_rich","Negative Binomial",0.000380261101284016,0.128961835057722,0.140798735556876,734.70389349086,"UF_LBF","decrease"
"13",3.19562356433038,-0.213160048438795,"ant_rich","Negative Binomial",0.00854470527287583,0.0662731683622197,0.0841572287314296,623.086498922715,"UF_PA","decrease"
"14",3.93648339045464,-0.6057681115045,"bird_rich","Negative Binomial",1.28922474662071e-12,0.388308219147048,0.388308219147048,701.949241788299,"UF_PA","decrease"
"15",3.17313133750551,-1.09987716462558,"db_rich","Negative Binomial",1.17966044246258e-20,0.582447124040407,0.637844695466882,534.339189462946,"UF_PA","decrease"
"16",2.60822960203965,-5.78984573080125,"liana_rich","Negative Binomial",3.47649019877368e-178,0.909277087246537,0.909462438791342,169.275781944174,"UF_PA","decrease"
"17",4.05755300496974,-4.10140511492088,"sap_rich","Negative Binomial",2.74699529050823e-28,0.964504486512471,0.964572681990795,398.647748329674,"UF_PA","decrease"
"18",4.17438727032671,-5.81199613414399,"tree_rich","Poisson",0,0.989501012969613,0.989501012969613,230.130093915223,"UF_PA","decrease"
"19",3.19770083150552,-0.586500472141595,"ant_rich","Negative Binomial",8.18255264766313e-05,0.268039233810392,0.268039233810392,337.424908829781,"UF_MA","decrease"
"20",3.93648329348193,-1.50760444288644,"bird_rich","Negative Binomial",5.2238038200764e-20,0.872954053273793,0.872954053273793,330.908799969728,"UF_MA","decrease"
"21",3.1783296370387,-1.19626537216326,"db_rich","Poisson",5.24124171774535e-52,0.810532009009264,0.844293564258492,272.160097441236,"UF_MA","decrease"
"22",2.61415268702769,-19.5048734441414,"liana_rich","Poisson",3.54683887938649e-101,0.99808199117296,0.998193451573288,156.539569250777,"UF_MA","decrease"
"23",4.0571535285492,-21.1709006254418,"sap_rich","Poisson",0,0.999653680978088,0.999653680978088,175.883391239241,"UF_MA","decrease"
"24",4.174387266377,-20.7256896013974,"tree_rich","Poisson",0,0.99967993385494,0.99967993385494,153.504462461579,"UF_MA","decrease"
"25",3.1892455404553,0.0868466260520191,"ant_rich","Negative Binomial",0.067832725659635,0.0231784156788062,0.0541087041672638,902.831819191819,"LF_LBF","no_effect"
"26",3.9144903154851,-0.0663884766346161,"bird_rich","Negative Binomial",0.0876105461376777,0.0211111083801924,0.0317309540975435,1019.90029807579,"LF_LBF","no_effect"
"27",2.99624052840652,-0.0912815316835462,"db_rich","Negative Binomial",0.175423657958705,0.0115933744069564,0.125915176462771,909.338620945834,"LF_LBF","no_effect"
"28",2.64115602308922,-0.241863157047228,"liana_rich","Negative Binomial",0.00385105241132686,0.0557447991236089,0.0557447991236089,850.967180467997,"LF_LBF","decrease"
"29",4.1668931572735,-0.184770157832515,"sap_rich","Negative Binomial",9.79260649826569e-05,0.10591271103127,0.10591271103127,1115.84475137409,"LF_LBF","decrease"
"30",4.14028879657593,-0.24061491119902,"tree_rich","Negative Binomial",3.22550036701654e-07,0.166628334939874,0.239935176295777,1101.85270754777,"LF_LBF","decrease"
"31",3.20166985011861,-0.228410468933159,"ant_rich","Negative Binomial",6.60875666616646e-05,0.103296203417205,0.103296203417205,951.689061686247,"LF_PA","decrease"
"32",3.91227688012772,-0.590257242664398,"bird_rich","Negative Binomial",2.58376384165637e-22,0.492823450330492,0.498984958705946,1078.52554602989,"LF_PA","decrease"
"33",2.99517032037728,-0.922842085296789,"db_rich","Negative Binomial",2.66717480547326e-24,0.509592179153786,0.556616890329228,865.870140048812,"LF_PA","decrease"
"34",2.61419126038705,-5.78197160106873,"liana_rich","Negative Binomial",5.52899695913433e-298,0.971201665775168,0.97232509193223,450.628655303235,"LF_PA","decrease"
"35",4.15031296409415,-4.21542970689858,"sap_rich","Negative Binomial",0,0.985958760941839,0.98686788553273,776.436669590701,"LF_PA","decrease"
"36",4.14062397279897,-5.75365687849259,"tree_rich","Negative Binomial",0,0.994587958223976,0.995331857165009,588.003819360793,"LF_PA","decrease"
"37",3.20166983703443,-0.590469537056103,"ant_rich","Negative Binomial",3.29582716604325e-08,0.300213183216431,0.300213183216431,669.106359605817,"LF_MA","decrease"
"38",3.9079485982922,-1.47308990940424,"bird_rich","Negative Binomial",5.05319338363401e-34,0.848422109437223,0.853128608494961,706.463044789303,"LF_MA","decrease"
"39",2.99101979185799,-1.00972387394471,"db_rich","Negative Binomial",2.79974869747216e-15,0.529955582027067,0.569787756837812,610.752629788144,"LF_MA","decrease"
"40",2.61761562996638,-14.4967116678592,"liana_rich","Negative Binomial",1.85994522293592e-130,0.995342668366888,0.995531975433538,425.80824674951,"LF_MA","decrease"
"41",4.15617944243629,-17.0296348090171,"sap_rich","Negative Binomial",0,0.999149929538429,0.999185100553166,549.844322712871,"LF_MA","decrease"
"42",4.14121281846819,-21.0811106657934,"tree_rich","Poisson",0,0.999675031465127,0.999746723822054,513.061387500934,"LF_MA","decrease"
"43",3.29076660976484,-0.316160302346944,"ant_rich","Negative Binomial",1.94877969041223e-09,0.226774886882786,0.228174183598096,910.749720880162,"LBF_PA","decrease"
"44",3.85276285390815,-0.522047608803326,"bird_rich","Negative Binomial",6.70565930055102e-20,0.457783095645929,0.457783095645929,1033.04327442648,"LBF_PA","decrease"
"45",2.907598595462,-0.830672383914324,"db_rich","Negative Binomial",7.58788842207964e-21,0.450953127774165,0.51467725210029,832.367175681784,"LBF_PA","decrease"
"46",2.3992929001068,-5.57734686257679,"liana_rich","Negative Binomial",8.44342983289502e-239,0.935213820906845,0.935213820906845,449.181390125218,"LBF_PA","decrease"
"47",3.98212296261364,-4.02468263857448,"sap_rich","Negative Binomial",0,0.964173110307274,0.964173110307274,783.932946388252,"LBF_PA","decrease"
"48",3.89129129878146,-5.51523048848787,"tree_rich","Negative Binomial",0,0.978788384147519,0.979270139435759,640.401559592307,"LBF_PA","decrease"
"49",3.28954934572199,-0.678348945678962,"ant_rich","Negative Binomial",5.85204612449185e-12,0.452443858181498,0.452443858181498,636.911926600485,"LBF_MA","decrease"
"50",3.85276284679986,-1.42388408177182,"bird_rich","Negative Binomial",3.62316944960956e-35,0.869667589595575,0.869667589595575,658.420628198937,"LBF_MA","decrease"
"51",2.90454237253444,-0.930243520718917,"db_rich","Negative Binomial",1.13002770400349e-13,0.487882214101963,0.546099693948073,577.445254554273,"LBF_MA","decrease"
"52",2.3992928934712,-26.5802978832564,"liana_rich","Negative Binomial",1.71255278333536e-118,0.99690570731202,0.99690570731202,424.082728215539,"LBF_MA","decrease"
"53",3.98909183160372,-18.294921183306,"sap_rich","Negative Binomial",0,0.99828798750845,0.998318846747707,560.55736083461,"LBF_MA","decrease"
"54",3.8909665758235,-20.5553977399679,"tree_rich","Negative Binomial",0,0.998279872286107,0.998321444455253,563.935392945708,"LBF_MA","decrease"
"55",2.99150283808952,-0.394711886525318,"ant_rich","Negative Binomial",0.000167715146121523,0.143867337912187,0.174615127257845,671.287379140249,"PA_MA","decrease"
"56",3.33071530606783,-0.901836445325126,"bird_rich","Negative Binomial",1.32528334049816e-14,0.499821994117999,0.499821994117999,702.397955627096,"PA_MA","decrease"
"57",2.07048760354566,-0.0937061228032262,"db_rich","Negative Binomial",0.407637390281234,0.00651543317245988,0.0807091800027004,533.923437658733,"PA_MA","no_effect"
"58",-3.17805382840168,-17.9172206549826,"liana_rich","Poisson",0.173805712546306,0.0558520925385277,0.0558520925385277,31.0683230179338,"PA_MA","no_effect"
"59",-0.312937004428421,-8.70915553170011,"sap_rich","Negative Binomial",1.46077281736387e-05,0.486011535983997,0.494353788592713,197.017338712477,"PA_MA","decrease"
"60",-1.6376087984087,-18.4792789854313,"tree_rich","Poisson",0.00330229334187544,0.571809416944941,0.571809416944941,82.6256349208184,"PA_MA","decrease"
"61",2.99286123933426,0.179312083200652,"ant_rich","Negative Binomial",0.0102575370047138,0.0563636447331758,0.107143893090346,690.04179904509,"PA_SFyoung","increase"
"62",3.3252390969413,0.330127783234506,"bird_rich","Negative Binomial",8.32485747850487e-06,0.16495937887636,0.170240718097752,795.223781667182,"PA_SFyoung","increase"
"63",2.05604964245186,0.641267957229587,"db_rich","Negative Binomial",2.11052480861543e-09,0.25912472209633,0.294747157303581,616.209983998532,"PA_SFyoung","increase"
"64",-3.17805398629467,4.97485124356761,"liana_rich","Negative Binomial",1.03958100420912e-22,0.720639401346143,0.720639401346143,221.525811010558,"PA_SFyoung","increase"
"65",-0.0425595512317459,3.46375760169701,"sap_rich","Negative Binomial",1.2962078099267e-26,0.75585174222867,0.75585174222867,491.625493345021,"PA_SFyoung","increase"
"66",-1.63760896716701,4.52122396353917,"tree_rich","Negative Binomial",3.4054223245922e-24,0.695226775669313,0.695226775669313,342.504785356513,"PA_SFyoung","increase"
"67",2.61120040943518,0.562812951505796,"ant_rich","Negative Binomial",1.70071526577468e-05,0.273251957006321,0.273251957006321,407.5574937212,"MA_SFyoung","increase"
"68",2.43564441829852,1.22068362924722,"bird_rich","Negative Binomial",1.23745162170568e-17,0.738141932881426,0.745379892524329,424.618480576526,"MA_SFyoung","increase"
"69",2.01092310384459,0.697235688743744,"db_rich","Negative Binomial",3.27847351644858e-07,0.354492609045108,0.357862418658338,359.397011515964,"MA_SFyoung","increase"
"70",-19.7967094221908,21.5935066900324,"liana_rich","Negative Binomial",1.17550647785523e-61,0.986928708728322,0.986928708728322,196.375595051058,"MA_SFyoung","increase"
"71",-16.0257683222367,19.4469664101835,"sap_rich","Negative Binomial",3.74489020415414e-290,0.995716612962718,0.995716612962718,283.46767743618,"MA_SFyoung","increase"
"72",-19.8613383030159,22.7449532216741,"tree_rich","Negative Binomial",4.73663820179893e-205,0.986353413719203,0.986353413719203,266.108497097712,"MA_SFyoung","increase"
"73",3.17401342878429,-0.0247020621709235,"ant_rich","Negative Binomial",0.747637746961644,0.00180770594881738,0.00180770594881738,378.463046091315,"SFyoung_SFold","no_effect"
"74",3.65497783900915,0.0298936238298978,"bird_rich","Negative Binomial",0.692243022974037,0.00263077102650272,0.00263077102650272,451.004016756207,"SFyoung_SFold","no_effect"
"75",2.70297453158784,0.194175341715087,"db_rich","Negative Binomial",0.079049814827418,0.0522691396847761,0.0817933805811545,387.042129317504,"SFyoung_SFold","no_effect"
"76",1.7967973137588,0.395972901261468,"liana_rich","Negative Binomial",0.0302197198749818,0.0637795684832468,0.0637795684832468,344.309047396363,"SFyoung_SFold","increase"
"77",3.41695368382326,0.426939121710662,"sap_rich","Negative Binomial",0.000626232780306207,0.182968647201503,0.192337155721015,490.855358289184,"SFyoung_SFold","increase"
"78",2.8836149881011,0.795214066758866,"tree_rich","Negative Binomial",0.000127016982046547,0.184487448445248,0.184487448445248,491.014869542083,"SFyoung_SFold","increase"
"79",3.0751778083982,-0.0675370914086242,"ant_rich","Negative Binomial",0.368992735308538,0.00816922261389915,0.150206338556835,635.133301977449,"SFold_PA","no_effect"
"80",3.68487145884176,-0.354156152190218,"bird_rich","Negative Binomial",8.07755632827201e-06,0.170824330274476,0.170824330274476,731.640439320123,"SFold_PA","decrease"
"81",2.83168773475443,-0.754275053644243,"db_rich","Negative Binomial",3.60142450070703e-11,0.355948657464094,0.439087622817892,559.178393674053,"SFold_PA","decrease"
"82",2.19277024699484,-5.37082403770836,"liana_rich","Poisson",4.51641643036343e-103,0.922975017482967,0.922975017482967,175.114122053357,"SFold_PA","decrease"
"83",3.86030857690024,-3.9028682262436,"sap_rich","Negative Binomial",1.89673100779594e-29,0.952148446192778,0.952148446192778,424.761982294116,"SFold_PA","decrease"
"84",3.67882909822939,-5.31643778942481,"tree_rich","Negative Binomial",3.74197512120496e-38,0.9611629498851,0.9611629498851,280.954741815869,"SFold_PA","decrease"
"85",3.14931141116285,-0.53811107321953,"ant_rich","Negative Binomial",6.40181379242062e-05,0.26179381804393,0.26179381804393,360.9231191187,"SFold_MA","decrease"
"86",3.68487140617997,-1.25599257070573,"bird_rich","Negative Binomial",2.41705880977461e-16,0.751985819663808,0.751985819663808,361.461440514434,"SFold_MA","decrease"
"87",2.84526235625135,-0.870105437110062,"db_rich","Negative Binomial",2.14609106659992e-11,0.560769302812242,0.624001130588185,301.49920488541,"SFold_MA","decrease"
"88",2.19277025887884,-19.7493028214353,"liana_rich","Poisson",7.55387116621715e-70,0.997151723574376,0.997151723574376,150.045800305222,"SFold_MA","decrease"
"89",3.79964795500844,-20.8157861735211,"sap_rich","Poisson",0,0.999442712809173,0.999544607867438,200.540690404309,"SFold_MA","decrease"
"90",3.6788290973551,-22.4466213388247,"tree_rich","Negative Binomial",2.50954496576686e-300,0.998871861541866,0.998871861541866,204.414187195397,"SFold_MA","decrease"
"91",2.0636931847117,-0.15238856480631,"bee_rich","Poisson",0.281686760677928,0.0201370306365079,NA,245.217389047789,"UF_LF","no_effect"
"92",2.0636931847117,-0.188234696606995,"bee_rich","Quasipoisson",0.352080935343814,0.0145111694818166,NA,148.196754049704,"UF_LBF","no_effect"
"93",2.0636931847117,-0.607018026830005,"bee_rich","Quasipoisson",0.00091795883623124,0.118582279840555,NA,189.11760519546,"UF_PA","decrease"
"94",2.0636931847117,-1.10818173919226,"bee_rich","Poisson",5.11268643676991e-07,0.588966122336184,NA,72.9290348457772,"UF_MA","decrease"
"95",1.91130461990539,-0.0358461293901804,"bee_rich","Quasipoisson",0.753101164410341,0.00109791322568634,NA,264.93508043693,"LF_LBF","no_effect"
"96",1.91130461987784,-0.454629461996147,"bee_rich","Quasipoisson",3.7474417311308e-05,0.148483105746389,NA,309.073621620528,"LF_PA","decrease"
"97",1.91130461990539,-0.955793174385949,"bee_rich","Poisson",9.8466731314421e-08,0.442074761620945,NA,245.368814731374,"LF_MA","decrease"
"98",1.8754584881047,-0.418783330223012,"bee_rich","Quasipoisson",0.000935329464749876,0.0967344917382959,NA,257.38171011426,"LBF_PA","decrease"
"99",1.8754584881047,-0.919947043077266,"bee_rich","Quasipoisson",0.000343987390860224,0.252965807859179,NA,148.071025017028,"LBF_MA","decrease"
"100",1.45667515788169,-0.501163712854253,"bee_rich","Quasipoisson",0.0342257471467568,0.0781764609707342,NA,186.574033688171,"PA_MA","decrease"
"101",1.45667515788169,0.791101698617362,"bee_rich","Quasipoisson",7.82779771134082e-09,0.273326981044349,NA,210.147533413951,"PA_SFyoung","increase"
"102",0.955511445519439,1.29226541098067,"bee_rich","Poisson",4.38209853057376e-12,0.722401711718232,NA,116.163464332253,"MA_SFyoung","increase"
"103",2.24777685650011,-0.48991893887141,"bee_rich","Poisson",0.0113103773762463,0.276325577827923,NA,105.345203050018,"SFyoung_SFold","decrease"
"104",1.75785791755237,-0.301182759670685,"bee_rich","Quasipoisson",0.246639571393294,0.0185335066717537,NA,165.773220162219,"SFold_PA","no_effect"
"105",1.75785791762869,-0.802346472109255,"bee_rich","Poisson",0.00314526445689172,0.328547543393022,NA,62.2621992471276,"SFold_MA","decrease"
